song_id,title,prediction,user_id,play_count,genre,avg_play_count
SOYLPIW12A6D4FB908,Serenade To Spring,0.7606451975304257,d4ca0ff508531f8e2f53407924f12a3adfc72a86,52,Holiday,64.0
SOJPNTR12A6D4F7348,Too Much Love Will Kill You,0.73220288097914,6a145b64e3f73ea3018ed88c790c0804c2176ccd,2,Children,40.0
SOQTBWH12AB0189872,The Puppet Master,0.6407445093353468,6a145b64e3f73ea3018ed88c790c0804c2176ccd,1,Children,40.0
SOJAQNP12AAF3B2AC8,Can't Stop Now,0.0,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,7,Avant Garde,13.0
SOVPOOI12AF72A68AB,Song From A Secret Garden,0.830212139402718,d4ca0ff508531f8e2f53407924f12a3adfc72a86,20,Holiday,64.0
SOJCUFH12AB0186BF1,Neighbor_ Neighbor,0.5763999812554107,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,1,Comedy Spoken,219.0
SOBQWQI12A8AE45E55,Strength,0.6635839230751102,6a145b64e3f73ea3018ed88c790c0804c2176ccd,1,Children,40.0
SOWCSLP12AB0189076,Descending,0.5971087960725365,9ae2abce15efa19998984882900850b927ebf7e1,1,Folk,496.0
SOVLOTH12A6D4FA609,Moon River,0.5488839338782999,6c966bdfc8ef4699fe1814e18573419b725d94e6,97,Easy Listening,97.0
SOFSPAT12A8C145F53,Your Touch,0.7906010369525281,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOFSPAT12A8C145F53,Your Touch,0.7906010369525281,78d77cba6776c72ca78a52aa66f2526eabd86ea7,2,Stage ,141.0
SOGTDJQ12A8C13324F,A-Punk (Album),0.9043917443836874,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOOJJCT12A6310E1C0,Here Without You,0.9167048412975676,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOMZQGO12AAF3B5B8D,Links 2 3 4,0.7476985220022935,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,1,Blues,97.0
SOKNMJE12A67AE0421,Kids In America,0.5317220984213001,780913e6a5d61405f4653aef0231876e6721120b,1369,Electronic,1369.0
SOUJVIT12A8C1451C1,Savior,0.9181823430861558,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,2,Vocal,210.0
SOUJVIT12A8C1451C1,Savior,0.9181823430861558,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOSYLMU12AB017C91B,Aw Give Me Air,0.4330050772745855,af8b6cf5ad80a0f5696192586824783a49c29805,1,Latin,522.0
SOKENKR12AB01828F7,Interactive Halloween Bear,0.5379292958133687,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,1,New Age,675.0
SOFZURN12A8C13444E,Waiting For Tonight,0.9159311890632466,9ae2abce15efa19998984882900850b927ebf7e1,10,Folk,496.0
SOKJFKE12A8C13E74A,Army of Nows,0.3347065490692206,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,3,Classical,93.0
SOGZQHS12A8C137A12,My Girl Is Calling Me a Liar,0.7012356388504487,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,7,Vocal,210.0
SOIVZJE12A8C13D9D8,Martyrdom Unsealed,0.6399045780708916,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,10,New Age,675.0
SORHLNA12A6701F0B6,The Look Of Love,0.831554467922488,cdc1e4e896757761cfa542e31fc7ea0085a4d519,2,Pop Rock,743.0
SOERMRH12A8C142EE9,Julia,0.0,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,1,Classical,93.0
SOTWNDJ12A8C143984,Marry Me,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,2,Country,1179.3333333333333
SOTWNDJ12A8C143984,Marry Me,1.0,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,19,Religious,349.0
SOBSVNH12A8C13575E,Stone Language,0.46899778764525596,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,1,Classical,93.0
SOEFHBC12AAF3B25BF,Goin' Home,0.8219952572057583,78d77cba6776c72ca78a52aa66f2526eabd86ea7,2,Stage ,141.0
SOLRGNF12AB0187CF4,Sample Track 2,0.7852993573449105,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOMMGFC12AF72A88B8,Lights Go Out,0.6516648558948737,9ae2abce15efa19998984882900850b927ebf7e1,24,Folk,496.0
SOIZLKI12A6D4F7B61,Supermassive Black Hole (Twilight Soundtrack Version),0.7603477805470585,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOTLLRE12A6D4F8EFF,Breaking Down The Walls Of Heartache,0.3943948561005826,6c966bdfc8ef4699fe1814e18573419b725d94e6,71,Easy Listening,97.0
SOOWJWB12AB018D1C8,The Keeper,0.8445961811672625,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,2,Avant Garde,13.0
SONPPHC12A8C13BCD2,Dollar Day,0.7148148774936998,762c6fa3791c68f5b530b91a3413a8f480df2099,14,International,407.0
SOQUNOJ12A8C13B05E,Love And Affection,0.8633338720921121,6a145b64e3f73ea3018ed88c790c0804c2176ccd,1,Children,40.0
SOMRMKA12AF72A0867,Fire Bomb,0.8605974167434027,42b31eaf0cbaa10e593438e2858ce74cdfa01191,5,Jazz,242.0
SOABJBU12A8C13F63F,Back Against The Wall,0.924607035538884,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,2,Religious,349.0
SOOYXPD12A6D4F51EC,Neighbors (Album Version),0.7892224269255963,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOCHTHF12AB017E206,Don't Start Me Talkin',0.5132191416281197,42b31eaf0cbaa10e593438e2858ce74cdfa01191,10,Jazz,242.0
SOITRTA12A6D4F8261,Ride The Lightning,0.8107175685810726,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,1,Comedy Spoken,219.0
SOIYRNI12AF72A43C2,I Miss My Dawgs,0.6973488123429205,762c6fa3791c68f5b530b91a3413a8f480df2099,7,International,407.0
SORAQKI12A8C135DE9,Breathe . Something/Stellar STar,0.757255866246744,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,2,Comedy Spoken,219.0
SOGRKAN12AB017F2E0,Rikkalicious ,0.46054128135865785,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,4,Vocal,210.0
SOMCCEK12A8C13900D,Another Night,0.5326014978238294,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,2,New Age,675.0
SOKTMBH12A8C1437AF,Las de la Intuición,0.6783855288907783,8665ae2a21ff60a45bf638c941a61a0cb75d7687,17,Reggae,217.0
SOUYLOY12A8C137DEF,A Bit Patchy,0.696230192726701,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,5,Avant Garde,13.0
SODQDEI12A8C13E72E,Ice Dragons,0.48456252996792964,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,3,Classical,93.0
SOGAXMJ12A8C142DAA,One Summer Night,0.5882614841571258,6a145b64e3f73ea3018ed88c790c0804c2176ccd,1,Children,40.0
SORBBFV12AB017D710,If It Means A Lot To You,0.8444974669180072,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,3,Religious,349.0
SOKRDBG12A81C2179B,Superfresh,0.6393368869172403,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SOWKQYL12AB0183B15,Whatcha Say,1.0,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,7,Classical,93.0
SOWKQYL12AB0183B15,Whatcha Say,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOWKQYL12AB0183B15,Whatcha Say,1.0,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,3,Religious,349.0
SOSQLNC12AAF3B51EB,Xplosion,0.5590981026418731,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,61,Blues,97.0
SOTCDXN12AB01876A1,Heavy Soul ,0.7637322654623512,78d77cba6776c72ca78a52aa66f2526eabd86ea7,2,Stage ,141.0
SONUNII12AC4689BD5,Nuevo,0.42512465831305757,cdc1e4e896757761cfa542e31fc7ea0085a4d519,2,Pop Rock,743.0
SOXQYSC12A6310E908,Bitter Sweet Symphony,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOXQYSC12A6310E908,Bitter Sweet Symphony,1.0,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,1,Religious,349.0
SOWGTYW12A8C134C41,Cuadros Dentro De Cuadros,0.49312353828441924,af8b6cf5ad80a0f5696192586824783a49c29805,522,Latin,522.0
SOATJMN12AB0184D1E,Paradise Circus,0.8545338206103034,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,7,Comedy Spoken,219.0
SOATJMN12AB0184D1E,Paradise Circus,0.8545338206103034,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,9,Avant Garde,13.0
SOMBKJF12A8C1440B9,Dick In A Box,0.8567660841194319,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOAJSOM12A8C142EE3,Climb,0.3347065490692206,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,1,Classical,93.0
SOOHDXT12AB0181797,Shes Long Gone,0.8301845451708101,78d77cba6776c72ca78a52aa66f2526eabd86ea7,4,Stage ,141.0
SOZHJKI12A81C2248F,We Will Become Silhouettes (Album),0.7982157424590346,296e5769223ae111e530d96c8bcf95fd63d8af9b,1,Rap,475.0
SOETHJA12A6310F21E,Volcano,0.7943999797694244,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,1,Religious,349.0
SOUPSLG12A8C13E734,Into the Wild,0.4944895175021134,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,3,Classical,93.0
SOOQPPL12AB017D2E3,Restless,0.7089627309687656,780913e6a5d61405f4653aef0231876e6721120b,29,Electronic,1369.0
SODPSYG12A8C145EBF,Reclaimer,0.5591396125742137,9ae2abce15efa19998984882900850b927ebf7e1,5,Folk,496.0
SOHWNCK12A67020845,Used To Love Her,0.8396437641508883,6c966bdfc8ef4699fe1814e18573419b725d94e6,18,Easy Listening,97.0
SOIRNYT12A6D4F8E8B,I Call It Love,0.7107011698541876,9ae2abce15efa19998984882900850b927ebf7e1,10,Folk,496.0
SOFVMJV12A58A7DA55,Nappy Heads,0.7278101694510668,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,3,Avant Garde,13.0
SOBOJBX12AB01860B3,Mr. Crowley,0.5278181365564875,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,5,Comedy Spoken,219.0
SOFZSKR12A58A79CE5,Heel Beheerst,0.3552855364230894,6c966bdfc8ef4699fe1814e18573419b725d94e6,106,Easy Listening,97.0
SOTMDFL12A58A792E0,Wow_ I Can Get Sexual Too,0.7004011639371864,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOEQJBS12A8AE475A4,The Funeral (Album Version),0.8965911391299579,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOEHYJQ12A6D4F8058,Riot In Cell Block Number Nine,0.2955619854309135,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOBNYVA12A8C13A752,Makin' Whoopee,0.5714034849327178,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOJTLUY12A58A7D1E3,Loba,0.8888743947721095,8665ae2a21ff60a45bf638c941a61a0cb75d7687,1,Reggae,217.0
SOHBQUD12AB0182339,Step back in time,0.7324920839181331,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SOFVMZY12AB018370F,La Grande Amour,0.3603705827121406,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,1,Blues,97.0
SOYDDHN12A8C139786,Fastlane,0.6196108243046301,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,2,Country,1179.3333333333333
SOVDSJC12A58A7A271,Ain't Misbehavin,0.5419947473131744,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,20,Vocal,210.0
SOVDSJC12A58A7A271,Ain't Misbehavin,0.5419947473131744,296e5769223ae111e530d96c8bcf95fd63d8af9b,2,Rap,475.0
SOORKQD12A58A777D9,Un Sandpiper,0.738890107744119,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,1,Comedy Spoken,219.0
SOIVBTY12A8C13A505,Roses,0.8224184029964563,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,2,Religious,349.0
SOEBOWM12AB017F279,Hotel California,0.9406301589603857,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOAPHBN12AF72A60EF,Get Innocuous! (Soulwax Remix),0.7087675648843805,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SOLLDVS12AB0183835,I'll Be Your Man,0.8954215594361219,78d77cba6776c72ca78a52aa66f2526eabd86ea7,5,Stage ,141.0
SOWYOSS12AB017E2D1,Wrong Lover (feat Rick Ross),0.5419947473131744,9ae2abce15efa19998984882900850b927ebf7e1,17,Folk,496.0
SONYTPS12A8C13EFC3,Sincerely_ Jane (EP Version),0.7522907352527362,6a145b64e3f73ea3018ed88c790c0804c2176ccd,6,Children,40.0
SOWMPAO12A6D4F727B,Starry Eyed Surprise (Album Version),0.5889221675559065,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOBRMPB12A67ADAFE2,Willow Weep For Me,0.6707796135288754,42b31eaf0cbaa10e593438e2858ce74cdfa01191,242,Jazz,242.0
SOQNZJN12A8C13978A,Edge Of Seventeen,0.8471216522405174,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOKREGF12AB0182547,Hang You From The Heavens,0.8060104971233044,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,3,Vocal,210.0
SOIBUWO12A8AE48AC4,La Mata De Sandia,0.2488960664612322,9ae2abce15efa19998984882900850b927ebf7e1,126,Folk,496.0
SONJNEQ12A6D4F9EB6,Phantom,0.8300915981583078,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SOBIZDN12A6D4F86C7,Un Hombre De Verdad (Pop Remix),0.21204540548371908,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,5,Comedy Spoken,219.0
SOCBOSF12A58A7B861,Window In The Skies,0.783341966690339,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOLDULX12AB0183A1B,Im A Good Woman ,0.6790427395554977,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,10,Avant Garde,13.0
SOTHYWT12AB0184C85,Death note,0.6537431094440109,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,54,Blues,97.0
SOCWZND12AAF3B360E,Through The Backyards,0.6942615476596211,42b31eaf0cbaa10e593438e2858ce74cdfa01191,35,Jazz,242.0
SOOGKXG12AB018B0EE,Answer To Yourself,0.7919396331150482,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,2,Vocal,210.0
SOVIFRY12AB017B114,Visions,0.8063268137014701,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SODSESK12A81C2178C,Arcade Robot,0.6740554724074865,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SORALYQ12A8151BA99,If I Ain't Got You,0.8662163835977429,9ae2abce15efa19998984882900850b927ebf7e1,6,Folk,496.0
SOFQISZ12A8C13E742,Fangs of Discipline,0.0,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,3,Classical,93.0
SOZEBLF12A6D4F8259,The Call Of Ktulu,0.8083054014437456,6c966bdfc8ef4699fe1814e18573419b725d94e6,27,Easy Listening,97.0
SOCHRXB12A8AE48069,Let's Get It Started,0.6244254932707666,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,3,Blues,97.0
SOCMHES12AB0186FCF,Na Vi,0.2884816426560289,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,5,New Age,675.0
SOSFSWB12AB018C99A,Too Afraid To Love,0.8266121277309019,78d77cba6776c72ca78a52aa66f2526eabd86ea7,10,Stage ,141.0
SOOGNOZ12AAF3B2936,Transparency,0.45972498833129394,8665ae2a21ff60a45bf638c941a61a0cb75d7687,130,Reggae,217.0
SOCJPDY12A6701F600,In The Name Of The Father,0.6551277655735909,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,1,Comedy Spoken,219.0
SOZARNI12A67020744,Everything Changes (Album Version),0.7695963124370041,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,24,Religious,349.0
SONNCLW12AB01832EC,Vergegenwärtigung,0.5174166995671126,78d77cba6776c72ca78a52aa66f2526eabd86ea7,3,Stage ,141.0
SOFOZZV12A8C13C695,Not Nineteen Forever,0.8348813244524593,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,1,New Age,675.0
SOCFHDI12A6D4F459C,The Man Who Sold The World,0.6448236576758775,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,1,Comedy Spoken,219.0
SOWRDVW12AB017F0C4,Paris Summer,0.5883858434913525,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,10,Comedy Spoken,219.0
SOGSCWO12AB0182A60,Tell Me This,0.7384820994343096,9ae2abce15efa19998984882900850b927ebf7e1,18,Folk,496.0
SOVDLZN12AB0185BEA,Tighten Up,1.0,78d77cba6776c72ca78a52aa66f2526eabd86ea7,8,Stage ,141.0
SOVDLZN12AB0185BEA,Tighten Up,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOVDLZN12AB0185BEA,Tighten Up,1.0,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,19,Comedy Spoken,219.0
SOKHKIM12A8C13BE29,Gitana,0.5578803889070679,f46ea20e521fac56af45e37bd02a5cfd1c444b6e,4,Blues,97.0
SOFNOEU12A6D4F73FE,The Big Ship (2004 Digital Remaster),0.670117900945241,78d77cba6776c72ca78a52aa66f2526eabd86ea7,6,Stage ,141.0
SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1.0,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,2,Vocal,210.0
SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1.0,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,2,Religious,349.0
SOAFTRR12AF72A8D4D,Harder Better Faster Stronger,1.0,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,7,Vocal,210.0
SOAFTRR12AF72A8D4D,Harder Better Faster Stronger,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOCVTLJ12A6310F0FD,Clocks,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,11,Country,1179.3333333333333
SOCVTLJ12A6310F0FD,Clocks,1.0,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,1,Religious,349.0
SOCVTLJ12A6310F0FD,Clocks,1.0,98cb9a3feb48d15a8328ce16f1b32609698e11f2,3,RnB,835.0
SOCHUSW12AAF3B259D,Mean Monsoon,0.8036494591562461,78d77cba6776c72ca78a52aa66f2526eabd86ea7,14,Stage ,141.0
SOIPCML12A8C134C4E,Then Poland,0.4541929882180224,78d77cba6776c72ca78a52aa66f2526eabd86ea7,1,Stage ,141.0
SOXRDTZ12A58A75CBB,Guinnevere [Remastered LP Version],0.6189221880894011,d4ca0ff508531f8e2f53407924f12a3adfc72a86,2,Holiday,64.0
SOFXVEU12A6D4F9C0B,Sorry (Album Version),0.8059127653528694,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,18,Religious,349.0
SOPRHMJ12A8C14205F,Hey Ya,0.4669967614054894,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SORHXIX12A81C235E6,Lend Me Your Face,0.6334526253770543,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOOABEG12AF72A828F,Lazarus (Album Version),0.9228597684183357,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,3,Religious,349.0
SOOLCWH12AB0185691,Till I Get My Way,0.7523668857222153,78d77cba6776c72ca78a52aa66f2526eabd86ea7,5,Stage ,141.0
SOLRGDN12A8AE4954F,Shes Like The Swallow,0.5788921509532469,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,6,Classical,93.0
SOBBAFQ12A8C141BF2,At The Beach,0.8240129599600519,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,2,Vocal,210.0
SOEVHXA12A8C142ED9,Boots,0.5187598979970994,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,1,Classical,93.0
SORRVCY12AB0185ED3,I'm Mad (Album Version),0.7209719480378998,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOTNEEA12A6D4F7F8D,Born On The Bayou,0.8111864469264365,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOEOLDY12AB0185940,Fender Bender,0.7502252732307171,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,1,Avant Garde,13.0
SOSEXHN12A67ADEA29,I Need A Girl (Part One) (Featuring Usher & Loon) (Amended Version),0.7476560142211032,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,1,New Age,675.0
SOAYSQM12AB018BDB5,Loch Lomond,0.3552855364230894,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,1,Classical,93.0
SOVOLWT12A8C132DA5,Hold On,0.8251420463419232,78d77cba6776c72ca78a52aa66f2526eabd86ea7,2,Stage ,141.0
SOBNTFK12A6701F1CF,Symbol In My Driveway,0.7382390694895069,cdc1e4e896757761cfa542e31fc7ea0085a4d519,743,Pop Rock,743.0
SOTDIMP12AB01821E8,The Flame,0.7454769016833969,78d77cba6776c72ca78a52aa66f2526eabd86ea7,25,Stage ,141.0
SOGTEVT12AF72A4D11,The Preacher,0.6465982542053272,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOXWYZP12AF72A42A6,Cosmic Love,0.9161084532792769,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,2,Classical,93.0
SOXWYZP12AF72A42A6,Cosmic Love,0.9161084532792769,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOXWYZP12AF72A42A6,Cosmic Love,0.9161084532792769,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,5,Religious,349.0
SOXFPND12AB017C9D1,I Gotta Feeling,1.0,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,1,Country,1179.3333333333333
SOTFIZR12A8151CD78,No More Mosquitoes,0.6403539675470352,42b31eaf0cbaa10e593438e2858ce74cdfa01191,1,Jazz,242.0
SONKIZW12A8C14285D,Give It Up (Album Version),0.4562510605119822,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,1,Vocal,210.0
SOJQAET12AF72A4F52,Forever Ain't Enough,0.7290623229522011,9ae2abce15efa19998984882900850b927ebf7e1,9,Folk,496.0
